sku_id,producto,precio_unitario,almacen_id
HW-1777,NVIDIA RTX 4080,312.15,102
HW-1778,AMD Ryzen 9 7950X,1199.28,103
HW-1779,NVIDIA RTX 4080,129.75,104
HW-1780,Samsung 990 Pro 1TB,307.51,105
HW-1781,AMD Ryzen 9 7950X,1151.98,103
HW-1782,AMD Ryzen 9 7950X,1066.41,102
HW-1783,Samsung 990 Pro 1TB,240.35,104
HW-1784,AMD Ryzen 9 7950X,1084.22,104
HW-1785,Corsair Vengeance DDR5 32GB,950.23,103
HW-1786,AMD Ryzen 9 7950X,907.62,101
HW-1787,Corsair Vengeance DDR5 32GB,573.28,101
HW-1788,AMD Ryzen 9 7950X,629.11,105
HW-1789,AMD Ryzen 9 7950X,201.41,105
HW-1790,AMD Ryzen 9 7950X,747.13,101
HW-1791,Samsung 990 Pro 1TB,1103.46,101
HW-1792,Logitech G502,639.35,105
HW-1793,Corsair Vengeance DDR5 32GB,552.71,105
HW-1794,Intel Core i7-13700K,297.73,105
HW-1795,Intel Core i7-13700K,464.71,105
HW-1796,Samsung 990 Pro 1TB,593.86,101
HW-1797,Samsung 990 Pro 1TB,745.5,105
HW-1798,Intel Core i7-13700K,734.93,102
HW-1799,AMD Ryzen 9 7950X,1157.31,102
HW-1800,NVIDIA RTX 4080,813.12,105
HW-1801,NVIDIA RTX 4080,522.47,102
HW-1802,Intel Core i7-13700K,1042.72,102
HW-1803,NVIDIA RTX 4080,251.97,104
HW-1804,Corsair Vengeance DDR5 32GB,479.44,105
HW-1805,Corsair Vengeance DDR5 32GB,590.41,103
HW-1806,Corsair Vengeance DDR5 32GB,1081.17,103
HW-1807,Logitech G502,503.77,103
HW-1808,Intel Core i7-13700K,1107.59,102
HW-1809,Corsair Vengeance DDR5 32GB,989.77,103
HW-1810,Corsair Vengeance DDR5 32GB,667.02,102
HW-1811,Intel Core i7-13700K,715.42,102
HW-1812,Samsung 990 Pro 1TB,1007.42,103
HW-1813,AMD Ryzen 9 7950X,1164.19,102
HW-1814,Corsair Vengeance DDR5 32GB,896.66,101
HW-1815,AMD Ryzen 9 7950X,977.38,104
HW-1816,Corsair Vengeance DDR5 32GB,906.88,104
HW-1817,Intel Core i7-13700K,516.32,105
HW-1818,Intel Core i7-13700K,1099.84,101
HW-1819,Logitech G502,487.13,104
HW-1820,Intel Core i7-13700K,799.97,103
HW-1821,Samsung 990 Pro 1TB,1180.54,101
HW-1822,Corsair Vengeance DDR5 32GB,60.84,101
HW-1823,NVIDIA RTX 4080,922.84,105
HW-1824,NVIDIA RTX 4080,165.5,101
HW-1825,Samsung 990 Pro 1TB,346.62,103
HW-1826,Logitech G502,762.13,101
HW-1827,AMD Ryzen 9 7950X,827.27,105
HW-1828,Corsair Vengeance DDR5 32GB,417.14,105
HW-1829,NVIDIA RTX 4080,630.96,101
HW-1830,Intel Core i7-13700K,256.46,101
HW-1831,NVIDIA RTX 4080,203.64,102
HW-1832,Intel Core i7-13700K,1003.67,104
HW-1833,AMD Ryzen 9 7950X,485.06,105
HW-1834,NVIDIA RTX 4080,383.06,102
HW-1835,NVIDIA RTX 4080,960.38,105
HW-1836,NVIDIA RTX 4080,552.38,102
HW-1837,Corsair Vengeance DDR5 32GB,1086.49,104
HW-1838,Samsung 990 Pro 1TB,864.01,105
HW-1839,NVIDIA RTX 4080,125.69,104
HW-1840,Corsair Vengeance DDR5 32GB,664.74,101
HW-1841,Logitech G502,617.51,102
HW-1842,Samsung 990 Pro 1TB,1182.61,103
HW-1843,Intel Core i7-13700K,363.13,104
HW-1844,Logitech G502,573.51,103
HW-1845,Corsair Vengeance DDR5 32GB,732.46,102
HW-1846,Intel Core i7-13700K,672.23,101
HW-1847,Samsung 990 Pro 1TB,261.05,103
HW-1848,Intel Core i7-13700K,194.53,103
HW-1849,Samsung 990 Pro 1TB,250.64,101
HW-1850,Samsung 990 Pro 1TB,1003.26,104
HW-1851,NVIDIA RTX 4080,54.99,102
HW-1852,Intel Core i7-13700K,795.56,105
HW-1853,Logitech G502,95.79,105
HW-1854,Samsung 990 Pro 1TB,567.7,103
HW-1855,Logitech G502,394.34,104
HW-1856,Logitech G502,308.59,104
HW-1857,AMD Ryzen 9 7950X,372.75,105
HW-1858,Samsung 990 Pro 1TB,534.73,102
HW-1859,Corsair Vengeance DDR5 32GB,1098.27,103
HW-1860,NVIDIA RTX 4080,340.97,102
HW-1861,AMD Ryzen 9 7950X,533.33,104
HW-1862,AMD Ryzen 9 7950X,257.2,103
HW-1863,NVIDIA RTX 4080,432.88,102
HW-1864,AMD Ryzen 9 7950X,844.69,101
HW-1865,Samsung 990 Pro 1TB,228.34,105
HW-1866,Samsung 990 Pro 1TB,102.43,101
HW-1867,Logitech G502,468.45,105
HW-1868,NVIDIA RTX 4080,873.81,102
HW-1869,Samsung 990 Pro 1TB,902.48,104
HW-1870,Intel Core i7-13700K,1104.46,101
HW-1871,Logitech G502,106.25,104
HW-1872,NVIDIA RTX 4080,109.57,103
HW-1873,Intel Core i7-13700K,181.78,104
HW-1874,Intel Core i7-13700K,788.87,101
HW-1875,Intel Core i7-13700K,444.7,103
HW-1876,AMD Ryzen 9 7950X,1067.84,105
HW-1877,Samsung 990 Pro 1TB,959.55,102
HW-1878,Intel Core i7-13700K,513.97,103
HW-1879,Corsair Vengeance DDR5 32GB,255.01,102
HW-1880,Logitech G502,1013.52,102
HW-1881,Corsair Vengeance DDR5 32GB,827.66,105
HW-1882,Intel Core i7-13700K,910.89,104
HW-1883,Intel Core i7-13700K,313.94,103
HW-1884,AMD Ryzen 9 7950X,1029.39,105
HW-1885,Corsair Vengeance DDR5 32GB,393.51,101
HW-1886,NVIDIA RTX 4080,474.07,101
HW-1887,NVIDIA RTX 4080,303.14,102
HW-1888,Intel Core i7-13700K,353.12,105
HW-1889,Samsung 990 Pro 1TB,701.64,102
HW-1890,Corsair Vengeance DDR5 32GB,678.61,104
HW-1891,AMD Ryzen 9 7950X,398.25,101
HW-1892,Corsair Vengeance DDR5 32GB,1015.93,104
HW-1893,Corsair Vengeance DDR5 32GB,919.5,105
HW-1894,Corsair Vengeance DDR5 32GB,947.08,105
HW-1895,Corsair Vengeance DDR5 32GB,343.05,103
HW-1896,NVIDIA RTX 4080,873.14,101
HW-1897,Samsung 990 Pro 1TB,702.06,103
HW-1898,AMD Ryzen 9 7950X,1063.63,102
HW-1899,Intel Core i7-13700K,270.17,104
HW-1900,Intel Core i7-13700K,479.07,105
HW-1901,Samsung 990 Pro 1TB,950.22,101
HW-1902,NVIDIA RTX 4080,404.29,103
HW-1903,Corsair Vengeance DDR5 32GB,921.81,102
HW-1904,Corsair Vengeance DDR5 32GB,424.58,102
HW-1905,Logitech G502,1128.65,102
HW-1906,Corsair Vengeance DDR5 32GB,248.63,104
HW-1907,AMD Ryzen 9 7950X,1040.01,101
HW-1908,Intel Core i7-13700K,623.53,101
HW-1909,Samsung 990 Pro 1TB,666.16,103
HW-1910,Samsung 990 Pro 1TB,401.11,101
HW-1911,Samsung 990 Pro 1TB,1128.41,105
HW-1912,NVIDIA RTX 4080,375.41,101
HW-1913,NVIDIA RTX 4080,61.63,102
HW-1914,AMD Ryzen 9 7950X,1033.89,102
HW-1915,Samsung 990 Pro 1TB,177.45,103
HW-1916,Logitech G502,950.38,101
HW-1917,Corsair Vengeance DDR5 32GB,452.58,102
HW-1918,AMD Ryzen 9 7950X,1195.0,105
HW-1919,Samsung 990 Pro 1TB,1157.42,102
HW-1920,Corsair Vengeance DDR5 32GB,1120.35,105
HW-1921,Intel Core i7-13700K,776.93,104
HW-1922,NVIDIA RTX 4080,731.77,105
HW-1923,AMD Ryzen 9 7950X,124.1,102
HW-1924,NVIDIA RTX 4080,666.76,102
HW-1925,Corsair Vengeance DDR5 32GB,75.35,102
HW-1926,Intel Core i7-13700K,946.58,101
HW-1927,NVIDIA RTX 4080,636.76,103
HW-1928,Corsair Vengeance DDR5 32GB,277.57,102
HW-1929,AMD Ryzen 9 7950X,1170.95,101
HW-1930,NVIDIA RTX 4080,858.85,105
HW-1931,AMD Ryzen 9 7950X,585.35,105
HW-1932,Intel Core i7-13700K,1059.65,101
HW-1933,Corsair Vengeance DDR5 32GB,383.97,101
HW-1934,Intel Core i7-13700K,376.29,104
HW-1935,Logitech G502,1039.12,101
HW-1936,AMD Ryzen 9 7950X,435.44,102
HW-1937,Logitech G502,179.16,101
HW-1938,Logitech G502,1019.34,102
HW-1939,Corsair Vengeance DDR5 32GB,698.57,104
HW-1940,Intel Core i7-13700K,259.56,102
HW-1941,Corsair Vengeance DDR5 32GB,68.45,101
HW-1942,NVIDIA RTX 4080,677.48,101
HW-1943,Intel Core i7-13700K,257.17,101
HW-1944,NVIDIA RTX 4080,554.27,105
HW-1945,Logitech G502,104.63,104
HW-1946,Samsung 990 Pro 1TB,514.68,102
HW-1947,Logitech G502,351.66,105
HW-1948,Intel Core i7-13700K,205.33,102
HW-1949,NVIDIA RTX 4080,639.19,103
HW-1950,AMD Ryzen 9 7950X,326.87,104
HW-1951,Intel Core i7-13700K,1086.68,104
HW-1952,Samsung 990 Pro 1TB,630.18,101
HW-1953,Intel Core i7-13700K,780.94,103
HW-1954,NVIDIA RTX 4080,806.46,105
HW-1955,Samsung 990 Pro 1TB,678.52,104
HW-1956,Samsung 990 Pro 1TB,988.58,105
HW-1957,NVIDIA RTX 4080,1152.59,103
HW-1958,AMD Ryzen 9 7950X,988.7,105
HW-1959,AMD Ryzen 9 7950X,1180.18,104
HW-1960,Logitech G502,580.52,103
HW-1961,Corsair Vengeance DDR5 32GB,190.19,101
HW-1962,NVIDIA RTX 4080,814.46,101
HW-1963,NVIDIA RTX 4080,886.24,105
HW-1964,Logitech G502,106.72,102
HW-1965,AMD Ryzen 9 7950X,1178.24,103
HW-1966,Samsung 990 Pro 1TB,1153.98,101
HW-1967,Samsung 990 Pro 1TB,424.07,103
HW-1968,Intel Core i7-13700K,289.73,104
HW-1969,Corsair Vengeance DDR5 32GB,288.72,102
HW-1970,Corsair Vengeance DDR5 32GB,490.16,103
HW-1971,NVIDIA RTX 4080,814.91,104
HW-1972,AMD Ryzen 9 7950X,893.63,102
HW-1973,NVIDIA RTX 4080,1164.61,103
HW-1974,NVIDIA RTX 4080,935.02,102
HW-1975,NVIDIA RTX 4080,1110.12,105
HW-1976,Intel Core i7-13700K,726.52,104
HW-1977,Logitech G502,878.03,105
HW-1978,NVIDIA RTX 4080,1190.37,104
HW-1979,Samsung 990 Pro 1TB,921.71,102
HW-1980,Logitech G502,794.85,101
HW-1981,AMD Ryzen 9 7950X,397.37,102
HW-1982,Intel Core i7-13700K,101.3,101
HW-1983,NVIDIA RTX 4080,1086.03,101
HW-1984,AMD Ryzen 9 7950X,447.48,104
HW-1985,Corsair Vengeance DDR5 32GB,1004.98,104
HW-1986,AMD Ryzen 9 7950X,986.88,105
HW-1987,Logitech G502,1166.12,104
HW-1988,Samsung 990 Pro 1TB,905.92,102
HW-1989,NVIDIA RTX 4080,241.94,102
HW-1990,Logitech G502,1189.95,104
HW-1991,Intel Core i7-13700K,928.63,104
HW-1992,NVIDIA RTX 4080,972.6,102
HW-1993,Samsung 990 Pro 1TB,314.0,105
HW-1994,Samsung 990 Pro 1TB,836.19,103
HW-1995,Corsair Vengeance DDR5 32GB,396.72,104
HW-1996,Logitech G502,94.15,105
HW-1997,Corsair Vengeance DDR5 32GB,602.03,103
HW-1998,Corsair Vengeance DDR5 32GB,819.68,102
HW-1999,Corsair Vengeance DDR5 32GB,1152.2,101
HW-2000,Logitech G502,1062.06,102
HW-2001,Corsair Vengeance DDR5 32GB,620.54,105
HW-2002,Samsung 990 Pro 1TB,310.42,104
HW-2003,Logitech G502,392.63,104
HW-2004,Logitech G502,976.34,102
HW-2005,AMD Ryzen 9 7950X,1085.53,105
HW-2006,AMD Ryzen 9 7950X,793.16,103
HW-2007,Logitech G502,620.85,102
HW-2008,Logitech G502,474.13,102
HW-2009,NVIDIA RTX 4080,1029.34,105
HW-2010,Logitech G502,750.53,104
HW-2011,NVIDIA RTX 4080,263.72,101
HW-2012,Intel Core i7-13700K,265.62,103
HW-2013,Intel Core i7-13700K,1038.66,102
HW-2014,Logitech G502,1175.63,103
HW-2015,Corsair Vengeance DDR5 32GB,711.37,101
HW-2016,Samsung 990 Pro 1TB,163.45,101
HW-2017,Corsair Vengeance DDR5 32GB,304.87,103
HW-2018,Samsung 990 Pro 1TB,909.42,103
HW-2019,Intel Core i7-13700K,287.2,103
HW-2020,Logitech G502,993.78,102
HW-2021,AMD Ryzen 9 7950X,716.43,102
HW-2022,Corsair Vengeance DDR5 32GB,328.49,103
HW-2023,Logitech G502,333.42,105
HW-2024,Logitech G502,478.53,101
HW-2025,Intel Core i7-13700K,80.06,103
HW-2026,Samsung 990 Pro 1TB,834.52,104
HW-2027,NVIDIA RTX 4080,1147.49,105
HW-2028,NVIDIA RTX 4080,65.06,105
HW-2029,AMD Ryzen 9 7950X,519.0,104
HW-2030,Corsair Vengeance DDR5 32GB,108.87,103
HW-2031,NVIDIA RTX 4080,548.36,102
HW-2032,Intel Core i7-13700K,195.54,104
HW-2033,NVIDIA RTX 4080,208.77,105
HW-2034,NVIDIA RTX 4080,237.81,103
HW-2035,Intel Core i7-13700K,591.59,103
HW-2036,Logitech G502,467.08,105
HW-2037,Corsair Vengeance DDR5 32GB,400.66,105
HW-2038,Corsair Vengeance DDR5 32GB,434.1,103
HW-2039,Logitech G502,147.2,105
HW-2040,Corsair Vengeance DDR5 32GB,174.33,105
HW-2041,Logitech G502,396.54,101
HW-2042,NVIDIA RTX 4080,234.68,101
HW-2043,Samsung 990 Pro 1TB,62.66,102
HW-2044,Corsair Vengeance DDR5 32GB,803.63,101
HW-2045,AMD Ryzen 9 7950X,416.75,104
HW-2046,Logitech G502,370.26,105
HW-2047,Intel Core i7-13700K,1134.63,103
HW-2048,AMD Ryzen 9 7950X,888.16,104
HW-2049,Corsair Vengeance DDR5 32GB,473.03,105
HW-2050,AMD Ryzen 9 7950X,716.66,101
HW-2051,AMD Ryzen 9 7950X,766.37,101
HW-2052,AMD Ryzen 9 7950X,114.26,101
HW-2053,NVIDIA RTX 4080,836.53,103
HW-2054,Samsung 990 Pro 1TB,94.11,105
HW-2055,Logitech G502,240.86,104
HW-2056,NVIDIA RTX 4080,1143.03,101
HW-2057,Logitech G502,642.19,102
HW-2058,Logitech G502,721.83,102
HW-2059,Intel Core i7-13700K,1151.37,102
HW-2060,Logitech G502,252.12,102
HW-2061,NVIDIA RTX 4080,509.51,101
HW-2062,NVIDIA RTX 4080,202.19,105
HW-2063,AMD Ryzen 9 7950X,1008.09,101
HW-2064,Intel Core i7-13700K,950.75,101
HW-2065,AMD Ryzen 9 7950X,535.63,102
HW-2066,Intel Core i7-13700K,238.8,103
HW-2067,NVIDIA RTX 4080,452.44,104
HW-2068,Samsung 990 Pro 1TB,163.09,105
HW-2069,AMD Ryzen 9 7950X,450.95,103
HW-2070,NVIDIA RTX 4080,538.63,101
HW-2071,AMD Ryzen 9 7950X,787.16,102
HW-2072,Intel Core i7-13700K,54.62,101
HW-2073,Samsung 990 Pro 1TB,252.08,105
HW-2074,Samsung 990 Pro 1TB,751.09,101
HW-2075,Intel Core i7-13700K,368.73,104
HW-2076,Samsung 990 Pro 1TB,595.67,103
HW-2077,AMD Ryzen 9 7950X,1013.87,102
HW-2078,Samsung 990 Pro 1TB,851.48,105
HW-2079,AMD Ryzen 9 7950X,374.96,101
HW-2080,Corsair Vengeance DDR5 32GB,505.67,102
HW-2081,Corsair Vengeance DDR5 32GB,490.61,101
HW-2082,Corsair Vengeance DDR5 32GB,591.94,105
HW-2083,Samsung 990 Pro 1TB,219.26,101
HW-2084,NVIDIA RTX 4080,1038.92,103
HW-2085,Samsung 990 Pro 1TB,560.56,105
HW-2086,Intel Core i7-13700K,268.4,104
HW-2087,Intel Core i7-13700K,518.31,104
HW-2088,AMD Ryzen 9 7950X,590.36,105
HW-2089,NVIDIA RTX 4080,1127.08,103
HW-2090,NVIDIA RTX 4080,728.04,104
HW-2091,NVIDIA RTX 4080,945.77,104
HW-2092,AMD Ryzen 9 7950X,752.43,101
HW-2093,Logitech G502,423.05,102
HW-2094,NVIDIA RTX 4080,956.66,101
HW-2095,AMD Ryzen 9 7950X,1010.36,102
HW-2096,Intel Core i7-13700K,572.3,101
HW-2097,Intel Core i7-13700K,57.08,102
HW-2098,Corsair Vengeance DDR5 32GB,1196.55,103
HW-2099,NVIDIA RTX 4080,1147.98,103
HW-2100,Corsair Vengeance DDR5 32GB,494.32,101
HW-2101,Samsung 990 Pro 1TB,319.52,105
HW-2102,NVIDIA RTX 4080,474.75,102
HW-2103,Samsung 990 Pro 1TB,780.12,101
HW-2104,Samsung 990 Pro 1TB,800.54,103
HW-2105,Logitech G502,51.96,104
HW-2106,AMD Ryzen 9 7950X,692.67,102
HW-2107,AMD Ryzen 9 7950X,1029.61,105
HW-2108,NVIDIA RTX 4080,278.31,101
HW-2109,Intel Core i7-13700K,944.19,103
HW-2110,Corsair Vengeance DDR5 32GB,950.61,104
HW-2111,Samsung 990 Pro 1TB,152.5,104
HW-2112,Intel Core i7-13700K,374.05,103
HW-2113,Samsung 990 Pro 1TB,110.97,102
HW-2114,NVIDIA RTX 4080,902.51,101
HW-2115,NVIDIA RTX 4080,55.84,104
HW-2116,NVIDIA RTX 4080,632.35,104
HW-2117,Corsair Vengeance DDR5 32GB,1039.19,101
HW-2118,Logitech G502,1175.34,103
HW-2119,AMD Ryzen 9 7950X,812.81,104
HW-2120,Samsung 990 Pro 1TB,1129.25,104
HW-2121,Logitech G502,404.79,104
HW-2122,Samsung 990 Pro 1TB,950.3,105
HW-2123,AMD Ryzen 9 7950X,1184.04,105
HW-2124,Logitech G502,259.71,102
HW-2125,Logitech G502,211.72,101
HW-2126,Logitech G502,677.14,105
HW-2127,Intel Core i7-13700K,387.17,104
HW-2128,NVIDIA RTX 4080,865.01,101
HW-2129,Samsung 990 Pro 1TB,426.88,104
HW-2130,Logitech G502,894.28,104
HW-2131,Intel Core i7-13700K,572.45,103
HW-2132,Samsung 990 Pro 1TB,1178.43,104
HW-2133,Intel Core i7-13700K,76.25,103
HW-2134,NVIDIA RTX 4080,760.29,102
HW-2135,NVIDIA RTX 4080,1123.59,104
HW-2136,Logitech G502,1018.38,101
HW-2137,Corsair Vengeance DDR5 32GB,979.03,105
HW-2138,NVIDIA RTX 4080,140.42,101
HW-2139,Logitech G502,647.63,105
HW-2140,Corsair Vengeance DDR5 32GB,124.76,102
HW-2141,Corsair Vengeance DDR5 32GB,347.65,103
HW-2142,Logitech G502,75.95,104
HW-2143,AMD Ryzen 9 7950X,257.91,101
HW-2144,Corsair Vengeance DDR5 32GB,656.14,104
HW-2145,AMD Ryzen 9 7950X,304.47,102
HW-2146,AMD Ryzen 9 7950X,700.19,101
HW-2147,Logitech G502,835.86,101
HW-2148,AMD Ryzen 9 7950X,80.44,104
HW-2149,NVIDIA RTX 4080,300.67,103
HW-2150,Samsung 990 Pro 1TB,937.96,102
HW-2151,Corsair Vengeance DDR5 32GB,101.24,102
HW-2152,AMD Ryzen 9 7950X,648.04,101
HW-2153,Intel Core i7-13700K,121.15,102
HW-2154,Intel Core i7-13700K,1102.03,101
HW-2155,Intel Core i7-13700K,1088.0,105
HW-2156,NVIDIA RTX 4080,616.8,105
HW-2157,Samsung 990 Pro 1TB,399.7,102
HW-2158,Samsung 990 Pro 1TB,261.6,101
HW-2159,AMD Ryzen 9 7950X,784.79,104
HW-2160,Samsung 990 Pro 1TB,1184.22,103
HW-2161,AMD Ryzen 9 7950X,379.1,103
HW-2162,AMD Ryzen 9 7950X,1013.56,101
HW-2163,Samsung 990 Pro 1TB,1026.32,105
HW-2164,Intel Core i7-13700K,562.02,104
HW-2165,Logitech G502,517.08,101
HW-2166,NVIDIA RTX 4080,819.82,104
HW-2167,Logitech G502,969.31,104
HW-2168,NVIDIA RTX 4080,643.83,104
HW-2169,Intel Core i7-13700K,168.6,103
HW-2170,Logitech G502,843.46,104
HW-2171,Intel Core i7-13700K,1148.63,104
HW-2172,Corsair Vengeance DDR5 32GB,451.0,104
HW-2173,AMD Ryzen 9 7950X,129.35,101
HW-2174,Samsung 990 Pro 1TB,1134.54,103
HW-2175,AMD Ryzen 9 7950X,73.01,103
HW-2176,Logitech G502,745.35,101
HW-2177,Intel Core i7-13700K,256.95,101
HW-2178,AMD Ryzen 9 7950X,471.78,103
HW-2179,Samsung 990 Pro 1TB,333.82,104
HW-2180,Intel Core i7-13700K,841.52,105
HW-2181,NVIDIA RTX 4080,936.81,101
HW-2182,NVIDIA RTX 4080,477.96,102
HW-2183,Corsair Vengeance DDR5 32GB,131.42,101
HW-2184,Logitech G502,583.93,102
HW-2185,Intel Core i7-13700K,590.52,104
HW-2186,Samsung 990 Pro 1TB,885.2,101
HW-2187,Logitech G502,264.47,102
HW-2188,Logitech G502,675.66,104
HW-2189,Intel Core i7-13700K,803.11,101
HW-2190,Corsair Vengeance DDR5 32GB,656.42,103
HW-2191,Corsair Vengeance DDR5 32GB,629.23,104
HW-2192,Logitech G502,523.98,104
HW-2193,AMD Ryzen 9 7950X,1029.07,103
HW-2194,Intel Core i7-13700K,466.4,101
HW-2195,Corsair Vengeance DDR5 32GB,307.86,104
HW-2196,Corsair Vengeance DDR5 32GB,336.32,105
HW-2197,Logitech G502,214.92,103
HW-2198,Intel Core i7-13700K,551.38,104
HW-2199,Samsung 990 Pro 1TB,538.15,102
HW-2200,Samsung 990 Pro 1TB,412.47,101
HW-2201,AMD Ryzen 9 7950X,64.48,101
HW-2202,Samsung 990 Pro 1TB,988.39,101
HW-2203,NVIDIA RTX 4080,793.74,105
HW-2204,AMD Ryzen 9 7950X,826.28,104
HW-2205,NVIDIA RTX 4080,736.17,102
HW-2206,AMD Ryzen 9 7950X,1084.48,105
HW-2207,NVIDIA RTX 4080,276.28,105
HW-2208,Intel Core i7-13700K,305.17,104
HW-2209,NVIDIA RTX 4080,640.49,103
HW-2210,NVIDIA RTX 4080,479.25,102
HW-2211,Logitech G502,334.48,101
HW-2212,Samsung 990 Pro 1TB,715.88,102
HW-2213,Logitech G502,1058.52,105
HW-2214,Logitech G502,350.66,101
HW-2215,Logitech G502,354.45,102
HW-2216,AMD Ryzen 9 7950X,462.83,105
HW-2217,Corsair Vengeance DDR5 32GB,131.47,101
HW-2218,Logitech G502,59.6,105
HW-2219,Logitech G502,230.98,103
HW-2220,AMD Ryzen 9 7950X,561.01,102
HW-2221,NVIDIA RTX 4080,701.21,101
HW-2222,Samsung 990 Pro 1TB,1177.07,105
HW-2223,AMD Ryzen 9 7950X,798.71,103
HW-2224,Samsung 990 Pro 1TB,1118.23,103
HW-2225,NVIDIA RTX 4080,946.24,103
HW-2226,Corsair Vengeance DDR5 32GB,567.37,105
HW-2227,Samsung 990 Pro 1TB,544.25,105
HW-2228,Logitech G502,475.2,104
HW-2229,Intel Core i7-13700K,237.44,105
HW-2230,Logitech G502,378.44,101
HW-2231,AMD Ryzen 9 7950X,193.63,104
HW-2232,Intel Core i7-13700K,865.39,105
HW-2233,NVIDIA RTX 4080,819.18,103
HW-2234,Intel Core i7-13700K,769.14,103
HW-2235,AMD Ryzen 9 7950X,821.92,101
HW-2236,Intel Core i7-13700K,523.53,101
HW-2237,Corsair Vengeance DDR5 32GB,789.34,101
HW-2238,Samsung 990 Pro 1TB,818.13,104
HW-2239,Intel Core i7-13700K,692.83,105
HW-2240,Samsung 990 Pro 1TB,179.81,104
HW-2241,Corsair Vengeance DDR5 32GB,1034.23,103
HW-2242,Logitech G502,454.55,105
HW-2243,NVIDIA RTX 4080,76.31,105
HW-2244,Corsair Vengeance DDR5 32GB,1088.53,101
HW-2245,Corsair Vengeance DDR5 32GB,812.1,103
HW-2246,Intel Core i7-13700K,703.78,101
HW-2247,NVIDIA RTX 4080,969.58,104
HW-2248,Samsung 990 Pro 1TB,404.0,105
HW-2249,AMD Ryzen 9 7950X,309.35,101
HW-2250,Samsung 990 Pro 1TB,51.99,105
HW-2251,NVIDIA RTX 4080,357.72,101
HW-2252,Corsair Vengeance DDR5 32GB,66.95,102
HW-2253,Corsair Vengeance DDR5 32GB,765.09,101
HW-2254,Samsung 990 Pro 1TB,557.89,104
HW-2255,Intel Core i7-13700K,857.72,102
HW-2256,Logitech G502,710.15,103
HW-2257,Samsung 990 Pro 1TB,955.79,104
HW-2258,NVIDIA RTX 4080,853.11,103
HW-2259,Intel Core i7-13700K,713.58,103
HW-2260,Intel Core i7-13700K,266.18,104
HW-2261,Corsair Vengeance DDR5 32GB,309.3,102
HW-2262,Corsair Vengeance DDR5 32GB,205.73,105
HW-2263,NVIDIA RTX 4080,967.08,103
HW-2264,AMD Ryzen 9 7950X,143.17,105
HW-2265,Corsair Vengeance DDR5 32GB,1037.58,102
HW-2266,NVIDIA RTX 4080,1185.17,104
HW-2267,NVIDIA RTX 4080,250.07,102
HW-2268,Corsair Vengeance DDR5 32GB,112.87,101
HW-2269,Samsung 990 Pro 1TB,342.28,102
HW-2270,Logitech G502,228.51,104
HW-2271,Samsung 990 Pro 1TB,859.13,101
HW-2272,Samsung 990 Pro 1TB,1083.26,101
HW-2273,Logitech G502,476.33,102
HW-2274,Samsung 990 Pro 1TB,1087.4,101
HW-2275,NVIDIA RTX 4080,268.9,102
HW-2276,AMD Ryzen 9 7950X,1052.45,105
HW-2277,NVIDIA RTX 4080,102.44,102
HW-2278,Samsung 990 Pro 1TB,1132.45,101
HW-2279,Samsung 990 Pro 1TB,787.4,103
HW-2280,Corsair Vengeance DDR5 32GB,842.53,101
HW-2281,Intel Core i7-13700K,282.01,103
HW-2282,NVIDIA RTX 4080,1061.52,104
HW-2283,AMD Ryzen 9 7950X,114.34,103
HW-2284,Logitech G502,1160.47,104
HW-2285,AMD Ryzen 9 7950X,671.0,102
HW-2286,Intel Core i7-13700K,428.04,103
HW-2287,AMD Ryzen 9 7950X,1088.63,105
HW-2288,AMD Ryzen 9 7950X,236.79,103
HW-2289,Logitech G502,378.66,103
HW-2290,Intel Core i7-13700K,691.98,101
HW-2291,AMD Ryzen 9 7950X,690.17,105
HW-2292,NVIDIA RTX 4080,528.39,104
HW-2293,Intel Core i7-13700K,127.74,102
HW-2294,Samsung 990 Pro 1TB,1047.75,101
HW-2295,AMD Ryzen 9 7950X,229.13,101
HW-2296,NVIDIA RTX 4080,242.36,103
HW-2297,AMD Ryzen 9 7950X,819.86,103
HW-2298,Intel Core i7-13700K,648.32,103
HW-2299,Samsung 990 Pro 1TB,954.57,103
HW-2300,NVIDIA RTX 4080,210.34,103
HW-2301,AMD Ryzen 9 7950X,899.04,104
HW-2302,Samsung 990 Pro 1TB,393.32,104
HW-2303,Samsung 990 Pro 1TB,133.09,104
HW-2304,NVIDIA RTX 4080,302.62,105
HW-2305,Logitech G502,231.35,102
HW-2306,Samsung 990 Pro 1TB,617.05,102
HW-2307,Corsair Vengeance DDR5 32GB,1032.0,102
HW-2308,NVIDIA RTX 4080,856.78,105
HW-2309,AMD Ryzen 9 7950X,846.69,105
HW-2310,NVIDIA RTX 4080,225.55,103
HW-2311,Logitech G502,467.85,105
HW-2312,Samsung 990 Pro 1TB,274.54,101
HW-2313,NVIDIA RTX 4080,899.26,104
HW-2314,AMD Ryzen 9 7950X,670.32,105
HW-2315,Corsair Vengeance DDR5 32GB,383.28,101
HW-2316,NVIDIA RTX 4080,552.85,104
HW-2317,AMD Ryzen 9 7950X,612.42,102
HW-2318,Intel Core i7-13700K,541.02,101
HW-2319,AMD Ryzen 9 7950X,545.39,101
HW-2320,Samsung 990 Pro 1TB,836.03,101
HW-2321,NVIDIA RTX 4080,691.49,102
HW-2322,Corsair Vengeance DDR5 32GB,338.66,104
